timestamp;env;implementation;target_tps;duration_s;rank;sent_offset_s;latency_ms
2026-07-31T14:12:53+02:00;xv6java;20;10;4;8.192;96.68
2026-07-31T14:12:53+02:00;xv6java;20;10;5;2.352;96.66
2026-07-31T14:12:53+02:00;xv6java;20;10;6;8.952;96.2
2026-07-31T14:12:53+02:00;xv6java;20;10;7;0.825;96.03
2026-07-31T14:12:53+02:00;xv6java;20;10;8;3.877;95.69
2026-07-31T14:12:53+02:00;xv6java;20;10;9;5.148;95.67
2026-07-31T14:12:53+02:00;xv6java;20;10;10;6.672;95.58
2026-07-31T14:18:28+02:00;xv6java;80;300;1;0.02;1143.46
2026-07-31T14:18:28+02:00;xv6java;80;300;2;0.005;262.38
2026-07-31T14:18:28+02:00;xv6java;80;300;3;0.034;245.66
2026-07-31T14:18:28+02:00;xv6java;80;300;4;0.063;197.25
2026-07-31T14:18:28+02:00;xv6java;80;300;5;0.091;188.38
2026-07-31T14:18:28+02:00;xv6java;80;300;6;0.048;176.08
2026-07-31T14:18:28+02:00;xv6java;80;300;7;0.135;172.79
2026-07-31T14:18:28+02:00;xv6java;80;300;8;0.15;162.59
2026-07-31T14:18:28+02:00;xv6java;80;300;9;0.12;160.13
2026-07-31T14:18:28+02:00;xv6java;80;300;10;0.164;159.79
2026-07-31T14:40:34+02:00;xv7cpp;20;10;1;0.001;51.75
2026-07-31T14:40:34+02:00;xv7cpp;20;10;2;7.3;6.47
2026-07-31T14:40:34+02:00;xv7cpp;20;10;3;0.152;5.19
2026-07-31T14:40:34+02:00;xv7cpp;20;10;4;0.101;4.98
2026-07-31T14:40:34+02:00;xv7cpp;20;10;5;5.488;4.95
2026-07-31T14:40:34+02:00;xv7cpp;20;10;6;0.051;4.81
2026-07-31T14:40:34+02:00;xv7cpp;20;10;7;6.243;4.42
2026-07-31T14:40:34+02:00;xv7cpp;20;10;8;3.271;4.25
2026-07-31T14:40:34+02:00;xv7cpp;20;10;9;6.595;4.23
2026-07-31T14:40:34+02:00;xv7cpp;20;10;10;2.466;4.17
2026-07-31T14:46:03+02:00;xv7cpp;80;300;1;5.732;8.76
2026-07-31T14:46:03+02:00;xv7cpp;80;300;2;69.357;8.68
2026-07-31T14:46:03+02:00;xv7cpp;80;300;3;30.628;8.51
2026-07-31T14:46:03+02:00;xv7cpp;80;300;4;211.305;7.23
2026-07-31T14:46:03+02:00;xv7cpp;80;300;5;69.371;7.23
2026-07-31T14:46:03+02:00;xv7cpp;80;300;6;119.128;5.5
2026-07-31T14:46:03+02:00;xv7cpp;80;300;7;223.523;5.49
2026-07-31T14:46:03+02:00;xv7cpp;80;300;8;116.057;5.39
2026-07-31T14:46:03+02:00;xv7cpp;80;300;9;161.176;5.21
2026-07-31T14:46:03+02:00;xv7cpp;80;300;10;6.196;5.2
2026-07-31T14:53:20+02:00;xv7cpp;100;300;1;73.676;24.28
2026-07-31T14:53:20+02:00;xv7cpp;100;300;2;73.597;21.1
2026-07-31T14:53:20+02:00;xv7cpp;100;300;3;73.686;13.66
2026-07-31T14:53:20+02:00;xv7cpp;100;300;4;73.847;13.6
2026-07-31T14:53:20+02:00;xv7cpp;100;300;5;73.608;12.59
2026-07-31T14:53:20+02:00;xv7cpp;100;300;6;73.744;10.97
2026-07-31T14:53:20+02:00;xv7cpp;100;300;7;19.328;8.32
2026-07-31T14:53:20+02:00;xv7cpp;100;300;8;123.482;7.64
2026-07-31T14:53:20+02:00;xv7cpp;100;300;9;73.93;7.17
2026-07-31T14:53:20+02:00;xv7cpp;100;300;10;73.806;6.8
2026-07-31T15:11:45+02:00;xv6java;100;300;1;0.1;589.46
2026-07-31T15:11:45+02:00;xv6java;100;300;2;0.257;576.49
2026-07-31T15:11:45+02:00;xv6java;100;300;3;0.292;532.85
2026-07-31T15:11:45+02:00;xv6java;100;300;4;0.055;526.99
2026-07-31T15:11:45+02:00;xv6java;100;300;5;0.005;524.52
2026-07-31T15:11:45+02:00;xv6java;100;300;6;0.232;487.91
2026-07-31T15:11:45+02:00;xv6java;100;300;7;0.02;486.54
2026-07-31T15:11:45+02:00;xv6java;100;300;8;0.268;457.29
2026-07-31T15:11:45+02:00;xv6java;100;300;9;0.031;453.92
2026-07-31T15:11:45+02:00;xv6java;100;300;10;0.124;448.19
2026-07-31T15:51:09+02:00;xv5;80;600;1;307.124;1751367.3
2026-07-31T15:51:09+02:00;xv5;80;600;2;307.138;1751354.56
2026-07-31T15:51:09+02:00;xv5;80;600;3;307.151;1751341.11
2026-07-31T15:51:09+02:00;xv5;80;600;4;307.177;1751315.27
2026-07-31T15:51:09+02:00;xv5;80;600;5;307.19;1751302.79
2026-07-31T15:51:09+02:00;xv5;80;600;6;307.203;1751290.27
2026-07-31T15:51:09+02:00;xv5;80;600;7;307.215;1751276.82
2026-07-31T15:51:09+02:00;xv5;80;600;8;307.228;1751263.69
2026-07-31T15:51:09+02:00;xv5;80;600;9;306.898;213.63
2026-07-31T15:51:09+02:00;xv5;80;600;10;306.885;153.51
2026-07-31T16:03:24+02:00;xv6java;100;600;1;458.836;1639.79
2026-07-31T16:03:24+02:00;xv6java;100;600;2;476.268;1255.29
2026-07-31T16:03:24+02:00;xv6java;100;600;3;476.31;1213.68
2026-07-31T16:03:24+02:00;xv6java;100;600;4;476.345;1178.95
2026-07-31T16:03:24+02:00;xv6java;100;600;5;476.366;1157.23
2026-07-31T16:03:24+02:00;xv6java;100;600;6;476.168;1126.65
2026-07-31T16:03:24+02:00;xv6java;100;600;7;476.157;1123.67
2026-07-31T16:03:24+02:00;xv6java;100;600;8;476.409;1114.68
2026-07-31T16:03:24+02:00;xv6java;100;600;9;476.493;1109.72
2026-07-31T16:03:24+02:00;xv6java;100;600;10;476.19;1107.11
2026-07-31T16:16:07+02:00;xv7cpp;100;600;1;247.557;168.9
2026-07-31T16:16:07+02:00;xv7cpp;100;600;2;247.567;158.47
2026-07-31T16:16:07+02:00;xv7cpp;100;600;3;247.578;147.99
2026-07-31T16:16:07+02:00;xv7cpp;100;600;4;247.588;137.6
2026-07-31T16:16:07+02:00;xv7cpp;100;600;5;247.599;127.09
2026-07-31T16:16:07+02:00;xv7cpp;100;600;6;247.609;116.67
2026-07-31T16:16:07+02:00;xv7cpp;100;600;7;247.62;106.36
2026-07-31T16:16:07+02:00;xv7cpp;100;600;8;247.63;95.59
2026-07-31T16:16:07+02:00;xv7cpp;100;600;9;247.643;82.8
2026-07-31T16:16:07+02:00;xv7cpp;100;600;10;247.654;72.44
2026-07-31T16:40:00+02:00;xv6java;100;300;1;0.016;377.64
2026-07-31T16:40:00+02:00;xv6java;100;300;2;0.004;365.98
2026-07-31T16:40:00+02:00;xv6java;100;300;3;0.038;364.99
2026-07-31T16:40:00+02:00;xv6java;100;300;4;0.049;354.56
2026-07-31T16:40:00+02:00;xv6java;100;300;5;0.082;329.46
2026-07-31T16:40:00+02:00;xv6java;100;300;6;0.093;310.65
2026-07-31T16:40:00+02:00;xv6java;100;300;7;0.027;285.81
2026-07-31T16:40:00+02:00;xv6java;100;300;8;0.116;277.87
2026-07-31T16:40:00+02:00;xv6java;100;300;9;0.15;271.94
2026-07-31T16:40:00+02:00;xv6java;100;300;10;0.06;269.03
2026-07-31T17:33:01+02:00;xv5;80;600;1;299.255;2568063.85
2026-07-31T17:33:01+02:00;xv5;80;600;2;299.202;2567977.66
2026-07-31T17:33:01+02:00;xv5;80;600;3;299.215;2567964.09
2026-07-31T17:33:01+02:00;xv5;80;600;4;299.229;2567950.77
2026-07-31T17:33:01+02:00;xv5;80;600;5;299.187;2567924.87
2026-07-31T17:33:01+02:00;xv5;80;600;6;299.268;2567911.59
2026-07-31T17:33:01+02:00;xv5;80;600;7;188.041;128.67
2026-07-31T17:33:01+02:00;xv5;80;600;8;66.371;128.58
2026-07-31T17:33:01+02:00;xv5;80;600;9;252.515;128.44
2026-07-31T17:33:01+02:00;xv5;80;600;10;46.515;128.4
2026-07-31T17:45:33+02:00;xv5;80;60;1;0.617;129.09
2026-07-31T17:45:33+02:00;xv5;80;60;2;50.275;128.37
2026-07-31T17:45:33+02:00;xv5;80;60;3;51.762;127.56
2026-07-31T17:45:33+02:00;xv5;80;60;4;44.692;125.97
2026-07-31T17:45:33+02:00;xv5;80;60;5;18.104;121.68
2026-07-31T17:45:33+02:00;xv5;80;60;6;16.101;120.32
2026-07-31T17:45:33+02:00;xv5;80;60;7;30.503;119.05
2026-07-31T17:45:33+02:00;xv5;80;60;8;37.739;118.56
2026-07-31T17:45:33+02:00;xv5;80;60;9;11.508;117.41
2026-07-31T17:45:33+02:00;xv5;80;60;10;20.505;116.75
2026-07-31T18:26:34+02:00;xv6java;100;300;1;0.016;349.08
2026-07-31T18:26:34+02:00;xv6java;100;300;2;0.004;336.83
2026-07-31T18:26:34+02:00;xv6java;100;300;3;0.027;329.07
2026-07-31T18:26:34+02:00;xv6java;100;300;4;0.038;318.61
2026-07-31T18:26:34+02:00;xv6java;100;300;5;0.06;294.51
2026-07-31T18:26:34+02:00;xv6java;100;300;6;0.094;250.73
2026-07-31T18:26:34+02:00;xv6java;100;300;7;0.151;238.76
2026-07-31T18:26:34+02:00;xv6java;100;300;8;0.049;235.13
2026-07-31T18:26:34+02:00;xv6java;100;300;9;0.106;228.6
2026-07-31T18:26:34+02:00;xv6java;100;300;10;0.14;226.08
2026-07-31T20:16:37+02:00;xv5;150;30;1;18.212;16947.91
2026-07-31T20:16:37+02:00;xv5;150;30;2;17.978;16921.07
2026-07-31T20:16:37+02:00;xv5;150;30;3;18.148;16919.64
2026-07-31T20:16:37+02:00;xv5;150;30;4;18.247;16913.13
2026-07-31T20:16:37+02:00;xv5;150;30;5;18.173;16907.71
2026-07-31T20:16:37+02:00;xv5;150;30;6;18.019;16906.27
2026-07-31T20:16:37+02:00;xv5;150;30;7;18.176;16904.69
2026-07-31T20:16:37+02:00;xv5;150;30;8;18.303;16895.23
2026-07-31T20:16:37+02:00;xv5;150;30;9;18.122;16894.26
2026-07-31T20:16:37+02:00;xv5;150;30;10;18.199;16894.19
2026-07-31T20:18:11+02:00;xv5;80;600;1;29.999;26540.37
2026-07-31T20:18:11+02:00;xv5;80;600;2;30.0;26461.51
2026-07-31T20:18:11+02:00;xv5;80;600;3;30.051;26436.92
2026-07-31T20:18:11+02:00;xv5;80;600;4;30.076;26424.08
2026-07-31T20:18:11+02:00;xv5;80;600;5;29.818;26416.22
2026-07-31T20:18:11+02:00;xv5;80;600;6;29.96;26411.05
2026-07-31T20:18:11+02:00;xv5;80;600;7;29.922;26409.31
2026-07-31T20:18:11+02:00;xv5;80;600;8;29.944;26400.68
2026-07-31T20:18:11+02:00;xv5;80;600;9;29.934;26383.88
2026-07-31T20:18:11+02:00;xv5;80;600;10;29.93;26375.5
2026-07-31T20:26:18+02:00;xv6java;100;300;1;0.005;537.42
2026-07-31T20:26:18+02:00;xv6java;100;300;2;0.018;511.36
2026-07-31T20:26:18+02:00;xv6java;100;300;3;0.21;509.5
2026-07-31T20:26:18+02:00;xv6java;100;300;4;0.235;470.06
2026-07-31T20:26:18+02:00;xv6java;100;300;5;0.246;465.09
2026-07-31T20:26:18+02:00;xv6java;100;300;6;0.257;462.37
2026-07-31T20:26:18+02:00;xv6java;100;300;7;0.09;454.03
2026-07-31T20:26:18+02:00;xv6java;100;300;8;0.041;452.72
2026-07-31T20:26:18+02:00;xv6java;100;300;9;0.064;445.97
2026-07-31T20:26:18+02:00;xv6java;100;300;10;0.292;444.26
2026-07-31T20:36:32+02:00;xv5;80;600;1;184.305;157.82
2026-07-31T20:36:32+02:00;xv5;80;600;2;72.587;156.7
2026-07-31T20:36:32+02:00;xv5;80;600;3;392.629;152.13
2026-07-31T20:36:32+02:00;xv5;80;600;4;126.198;149.71
2026-07-31T20:36:32+02:00;xv5;80;600;5;108.652;148.53
2026-07-31T20:36:32+02:00;xv5;80;600;6;60.328;148.45
2026-07-31T20:36:32+02:00;xv5;80;600;7;393.961;146.4
2026-07-31T20:36:32+02:00;xv5;80;600;8;372.734;146.29
2026-07-31T20:36:32+02:00;xv5;80;600;9;322.499;145.54
2026-07-31T20:36:32+02:00;xv5;80;600;10;500.561;145.44
2026-07-31T20:48:48+02:00;xv6java;100;600;1;0.031;368.38
2026-07-31T20:48:48+02:00;xv6java;100;600;2;0.042;337.54
2026-07-31T20:48:48+02:00;xv6java;100;600;3;0.065;323.38
2026-07-31T20:48:48+02:00;xv6java;100;600;4;0.054;310.39
2026-07-31T20:48:48+02:00;xv6java;100;600;5;0.076;307.31
2026-07-31T20:48:48+02:00;xv6java;100;600;6;0.019;297.39
2026-07-31T20:48:48+02:00;xv6java;100;600;7;0.006;297.23
2026-07-31T20:48:48+02:00;xv6java;100;600;8;0.087;297.04
2026-07-31T20:48:48+02:00;xv6java;100;600;9;0.098;283.97
2026-07-31T20:48:48+02:00;xv6java;100;600;10;0.109;270.75
2026-07-31T21:00:58+02:00;xv7cpp;100;600;1;599.997;42.69
2026-07-31T21:00:58+02:00;xv7cpp;100;600;2;214.618;30.63
2026-07-31T21:00:58+02:00;xv7cpp;100;600;3;140.622;22.35
2026-07-31T21:00:58+02:00;xv7cpp;100;600;4;214.628;21.11
2026-07-31T21:00:58+02:00;xv7cpp;100;600;5;221.806;18.25
2026-07-31T21:00:58+02:00;xv7cpp;100;600;6;211.645;17.71
2026-07-31T21:00:58+02:00;xv7cpp;100;600;7;140.632;16.69
2026-07-31T21:00:58+02:00;xv7cpp;100;600;8;213.676;13.78
2026-07-31T21:00:58+02:00;xv7cpp;100;600;9;214.639;13.53
2026-07-31T21:00:58+02:00;xv7cpp;100;600;10;213.687;13.35
2026-07-31T21:28:19+02:00;xv7cpp;100;600;1;63.058;8.52
2026-07-31T21:28:19+02:00;xv7cpp;100;600;2;63.069;6.7
2026-07-31T21:28:19+02:00;xv7cpp;100;600;3;517.718;6.35
2026-07-31T21:28:19+02:00;xv7cpp;100;600;4;517.728;5.82
2026-07-31T21:28:19+02:00;xv7cpp;100;600;5;245.993;5.42
2026-07-31T21:28:19+02:00;xv7cpp;100;600;6;345.394;5.14
2026-07-31T21:28:19+02:00;xv7cpp;100;600;7;515.111;5.12
2026-07-31T21:28:19+02:00;xv7cpp;100;600;8;525.393;5.03
2026-07-31T21:28:19+02:00;xv7cpp;100;600;9;557.485;5.0
2026-07-31T21:28:19+02:00;xv7cpp;100;600;10;246.137;4.65
2026-07-31T22:46:17+02:00;xv5;80;60;1;3.868;438.81
2026-07-31T22:46:17+02:00;xv5;80;60;2;1.564;418.4
2026-07-31T22:46:17+02:00;xv5;80;60;3;1.011;408.1
2026-07-31T22:46:17+02:00;xv5;80;60;4;1.397;407.58
2026-07-31T22:46:17+02:00;xv5;80;60;5;3.481;401.27
2026-07-31T22:46:17+02:00;xv5;80;60;6;3.919;401.26
2026-07-31T22:46:17+02:00;xv5;80;60;7;2.749;400.17
2026-07-31T22:46:17+02:00;xv5;80;60;8;2.466;398.62
2026-07-31T22:46:17+02:00;xv5;80;60;9;3.172;398.21
2026-07-31T22:46:17+02:00;xv5;80;60;10;1.165;397.36
2026-07-31T23:22:41+02:00;xv6java;80;60;1;0.738;1453.22
2026-07-31T23:22:41+02:00;xv6java;80;60;2;0.908;1350.72
2026-07-31T23:22:41+02:00;xv6java;80;60;3;1.664;1327.66
2026-07-31T23:22:41+02:00;xv6java;80;60;4;1.62;1322.76
2026-07-31T23:22:41+02:00;xv6java;80;60;5;0.922;1295.62
2026-07-31T23:22:41+02:00;xv6java;80;60;6;0.387;1272.15
2026-07-31T23:22:41+02:00;xv6java;80;60;7;1.148;1271.58
2026-07-31T23:22:41+02:00;xv6java;80;60;8;0.242;1269.74
2026-07-31T23:22:41+02:00;xv6java;80;60;9;0.892;1267.33
2026-07-31T23:22:41+02:00;xv6java;80;60;10;0.613;1266.67
2026-07-31T23:48:34+02:00;xv7cpp;80;60;1;4.688;17.4
2026-07-31T23:48:34+02:00;xv7cpp;80;60;2;4.705;13.93
2026-07-31T23:48:34+02:00;xv7cpp;80;60;3;28.912;9.61
2026-07-31T23:48:34+02:00;xv7cpp;80;60;4;47.193;9.57
2026-07-31T23:48:34+02:00;xv7cpp;80;60;5;0.0;9.46
2026-07-31T23:48:34+02:00;xv7cpp;80;60;6;4.721;6.78
2026-07-31T23:48:34+02:00;xv7cpp;80;60;7;0.027;6.38
2026-07-31T23:48:34+02:00;xv7cpp;80;60;8;0.014;6.21
2026-07-31T23:48:34+02:00;xv7cpp;80;60;9;0.04;6.18
2026-07-31T23:48:34+02:00;xv7cpp;80;60;10;44.544;5.77
2026-07-31T23:52:48+02:00;xv5;80;30;1;22.009;125.26
2026-07-31T23:52:48+02:00;xv5;80;30;2;0.078;125.02
2026-07-31T23:52:48+02:00;xv5;80;30;3;29.919;123.14
2026-07-31T23:52:48+02:00;xv5;80;30;4;9.513;121.45
2026-07-31T23:52:48+02:00;xv5;80;30;5;13.195;120.56
2026-07-31T23:52:48+02:00;xv5;80;30;6;15.055;119.84
2026-07-31T23:52:48+02:00;xv5;80;30;7;1.464;118.71
2026-07-31T23:52:48+02:00;xv5;80;30;8;1.477;117.76
2026-07-31T23:52:48+02:00;xv5;80;30;9;1.451;116.51
2026-07-31T23:52:48+02:00;xv5;80;30;10;17.699;116.5
2026-07-31T23:53:37+02:00;xv6java;80;30;1;0.014;304.68
2026-07-31T23:53:37+02:00;xv6java;80;30;2;0.04;291.12
2026-07-31T23:53:37+02:00;xv6java;80;30;3;0.001;277.59
2026-07-31T23:53:37+02:00;xv6java;80;30;4;0.104;257.37
2026-07-31T23:53:37+02:00;xv6java;80;30;5;0.027;238.9
2026-07-31T23:53:37+02:00;xv6java;80;30;6;0.118;213.85
2026-07-31T23:53:37+02:00;xv6java;80;30;7;0.078;212.63
2026-07-31T23:53:37+02:00;xv6java;80;30;8;0.066;212.51
2026-07-31T23:53:37+02:00;xv6java;80;30;9;0.053;205.17
2026-07-31T23:53:37+02:00;xv6java;80;30;10;0.091;199.65
2026-07-31T23:54:18+02:00;xv7cpp;80;30;1;0.441;15.18
2026-07-31T23:54:18+02:00;xv7cpp;80;30;2;0.467;12.2
2026-07-31T23:54:18+02:00;xv7cpp;80;30;3;19.831;5.01
2026-07-31T23:54:18+02:00;xv7cpp;80;30;4;0.455;4.99
2026-07-31T23:54:18+02:00;xv7cpp;80;30;5;27.389;4.88
2026-07-31T23:54:18+02:00;xv7cpp;80;30;6;12.963;4.83
2026-07-31T23:54:18+02:00;xv7cpp;80;30;7;16.84;4.5
2026-07-31T23:54:18+02:00;xv7cpp;80;30;8;1.051;4.35
2026-07-31T23:54:18+02:00;xv7cpp;80;30;9;23.946;4.32
2026-07-31T23:54:18+02:00;xv7cpp;80;30;10;27.415;4.16
2026-08-01T12:59:06+02:00;router_py;50;30;1;14.089;114.59
2026-08-01T12:59:06+02:00;router_py;50;30;2;15.009;111.72
2026-08-01T12:59:06+02:00;router_py;50;30;3;15.152;111.62
2026-08-01T12:59:06+02:00;router_py;50;30;4;0.083;108.75
2026-08-01T12:59:06+02:00;router_py;50;30;5;12.76;108.45
2026-08-01T12:59:06+02:00;router_py;50;30;6;21.943;108.18
2026-08-01T12:59:06+02:00;router_py;50;30;7;1.244;107.62
2026-08-01T12:59:06+02:00;router_py;50;30;8;24.997;107.51
2026-08-01T12:59:06+02:00;router_py;50;30;9;14.253;107.26
2026-08-01T12:59:06+02:00;router_py;50;30;10;1.55;105.95
2026-08-01T13:01:08+02:00;router_java;50;30;1;0.001;525.04
2026-08-01T13:01:08+02:00;router_java;50;30;2;0.024;502.48
2026-08-01T13:01:08+02:00;router_java;50;30;3;0.086;441.05
2026-08-01T13:01:08+02:00;router_java;50;30;4;0.044;412.04
2026-08-01T13:01:08+02:00;router_java;50;30;5;0.065;367.0
2026-08-01T13:01:08+02:00;router_java;50;30;6;0.176;349.47
2026-08-01T13:01:08+02:00;router_java;50;30;7;0.197;329.21
2026-08-01T13:01:08+02:00;router_java;50;30;8;0.113;327.72
2026-08-01T13:01:08+02:00;router_java;50;30;9;0.134;321.79
2026-08-01T13:01:08+02:00;router_java;50;30;10;0.218;308.08
2026-08-01T13:09:09+02:00;router_cpp;50;30;1;10.553;11.52
2026-08-01T13:09:09+02:00;router_cpp;50;30;2;14.811;9.82
2026-08-01T13:09:09+02:00;router_cpp;50;30;3;4.2;8.56
2026-08-01T13:09:09+02:00;router_cpp;50;30;4;0.043;8.06
2026-08-01T13:09:09+02:00;router_cpp;50;30;5;26.903;7.67
2026-08-01T13:09:09+02:00;router_cpp;50;30;6;6.309;7.66
2026-08-01T13:09:09+02:00;router_cpp;50;30;7;16.773;7.64
2026-08-01T13:09:09+02:00;router_cpp;50;30;8;22.743;7.53
2026-08-01T13:09:09+02:00;router_cpp;50;30;9;9.928;7.5
2026-08-01T13:09:09+02:00;router_cpp;50;30;10;20.155;7.47
2026-08-01T13:16:55+02:00;router_cpp;50;30;1;18.252;8.64
2026-08-01T13:16:55+02:00;router_cpp;50;30;2;6.296;7.71
2026-08-01T13:16:55+02:00;router_cpp;50;30;3;25.14;7.1
2026-08-01T13:16:55+02:00;router_cpp;50;30;4;26.036;6.94
2026-08-01T13:16:55+02:00;router_cpp;50;30;5;18.273;6.76
2026-08-01T13:16:55+02:00;router_cpp;50;30;6;0.001;6.34
2026-08-01T13:16:55+02:00;router_cpp;50;30;7;21.659;6.3
2026-08-01T13:16:55+02:00;router_cpp;50;30;8;15.625;6.28
2026-08-01T13:16:55+02:00;router_cpp;50;30;9;28.834;6.23
2026-08-01T13:16:55+02:00;router_cpp;50;30;10;4.252;6.23
2026-08-01T13:17:57+02:00;router_java;50;30;1;0.063;378.67
2026-08-01T13:17:57+02:00;router_java;50;30;2;0.0;377.46
2026-08-01T13:17:57+02:00;router_java;50;30;3;0.022;372.04
2026-08-01T13:17:57+02:00;router_java;50;30;4;0.042;355.37
2026-08-01T13:17:57+02:00;router_java;50;30;5;0.084;310.82
2026-08-01T13:17:57+02:00;router_java;50;30;6;0.167;295.7
2026-08-01T13:17:57+02:00;router_java;50;30;7;0.126;281.36
2026-08-01T13:17:57+02:00;router_java;50;30;8;0.105;277.47
2026-08-01T13:17:57+02:00;router_java;50;30;9;0.188;274.66
2026-08-01T13:17:57+02:00;router_java;50;30;10;0.209;253.33
2026-08-01T13:19:39+02:00;router_py;50;30;1;26.074;126.31
2026-08-01T13:19:39+02:00;router_py;50;30;2;0.479;125.53
2026-08-01T13:19:39+02:00;router_py;50;30;3;14.668;125.52
2026-08-01T13:19:39+02:00;router_py;50;30;4;9.505;125.36
2026-08-01T13:19:39+02:00;router_py;50;30;5;10.334;125.2
2026-08-01T13:19:39+02:00;router_py;50;30;6;20.568;125.0
2026-08-01T13:19:39+02:00;router_py;50;30;7;18.965;124.72
2026-08-01T13:19:39+02:00;router_py;50;30;8;26.033;124.56
2026-08-01T13:19:39+02:00;router_py;50;30;9;19.734;124.56
2026-08-01T13:19:39+02:00;router_py;50;30;10;16.492;124.51
2026-08-01T13:27:10+02:00;router_java;100;300;1;0.117;560.24
2026-08-01T13:27:10+02:00;router_java;100;300;2;0.139;538.46
2026-08-01T13:27:10+02:00;router_java;100;300;3;0.001;501.04
2026-08-01T13:27:10+02:00;router_java;100;300;4;0.216;473.37
2026-08-01T13:27:10+02:00;router_java;100;300;5;0.194;470.87
2026-08-01T13:27:10+02:00;router_java;100;300;6;0.023;468.45
2026-08-01T13:27:10+02:00;router_java;100;300;7;0.045;468.29
2026-08-01T13:27:10+02:00;router_java;100;300;8;0.349;461.62
2026-08-01T13:27:10+02:00;router_java;100;300;9;0.013;458.27
2026-08-01T13:27:10+02:00;router_java;100;300;10;0.058;443.6
2026-08-01T14:27:55+02:00;router_py;80;600;1;373.763;11391.52
2026-08-01T14:27:55+02:00;router_py;80;600;2;374.068;11343.44
2026-08-01T14:27:55+02:00;router_py;80;600;3;373.683;11298.17
2026-08-01T14:27:55+02:00;router_py;80;600;4;374.118;11265.2
2026-08-01T14:27:55+02:00;router_py;80;600;5;374.508;11243.29
2026-08-01T14:27:55+02:00;router_py;80;600;6;373.17;11238.84
2026-08-01T14:27:55+02:00;router_py;80;600;7;373.393;11222.85
2026-08-01T14:27:55+02:00;router_py;80;600;8;374.892;11218.69
2026-08-01T14:27:55+02:00;router_py;80;600;9;374.481;11212.15
2026-08-01T14:27:55+02:00;router_py;80;600;10;373.564;11151.91
2026-08-01T14:40:12+02:00;router_java;100;600;1;0.022;378.14
2026-08-01T14:40:12+02:00;router_java;100;600;2;0.012;371.33
2026-08-01T14:40:12+02:00;router_java;100;600;3;0.032;367.95
2026-08-01T14:40:12+02:00;router_java;100;600;4;0.053;358.08
2026-08-01T14:40:12+02:00;router_java;100;600;5;0.043;345.96
2026-08-01T14:40:12+02:00;router_java;100;600;6;0.204;335.07
2026-08-01T14:40:12+02:00;router_java;100;600;7;0.106;326.24
2026-08-01T14:40:12+02:00;router_java;100;600;8;0.214;324.79
2026-08-01T14:40:12+02:00;router_java;100;600;9;0.001;308.25
2026-08-01T14:40:12+02:00;router_java;100;600;10;0.085;303.62
2026-08-01T14:52:23+02:00;router_cpp;100;600;1;222.926;18.82
2026-08-01T14:52:23+02:00;router_cpp;100;600;2;316.986;6.71
2026-08-01T14:52:23+02:00;router_cpp;100;600;3;0.0;6.34
2026-08-01T14:52:23+02:00;router_cpp;100;600;4;41.932;5.63
